Train Loss,Test Loss
1.3920607566833496,1.3929802179336548
1.393569827079773,1.3929557800292969
1.3936738967895508,1.392918348312378
1.3930160999298096,1.3928523063659668
1.393297553062439,1.392722725868225
1.3917198181152344,1.3925732374191284
1.3929928541183472,1.3924167156219482
1.3950660228729248,1.392249345779419
1.3925137519836426,1.392061471939087
1.3919166326522827,1.39182448387146
1.392053484916687,1.3916152715682983
1.3890260457992554,1.3914657831192017
1.3916062116622925,1.391268014907837
1.3898439407348633,1.3910484313964844
1.3923571109771729,1.3908129930496216
1.3909159898757935,1.3905807733535767
1.3887383937835693,1.3903895616531372
1.3898636102676392,1.3901753425598145
1.3901532888412476,1.389988660812378
1.3895456790924072,1.389777421951294
1.3892379999160767,1.3895983695983887
1.390531301498413,1.3893786668777466
1.390007495880127,1.3891443014144897
1.3896565437316895,1.3889175653457642
1.3880723714828491,1.3887453079223633
1.3884638547897339,1.3886239528656006
1.3893816471099854,1.3884828090667725
1.3880976438522339,1.3883639574050903
1.387819766998291,1.3882086277008057
1.387581706047058,1.3881083726882935
1.388411521911621,1.3879562616348267
1.3898239135742188,1.387819766998291
1.3866692781448364,1.387665867805481
1.3872276544570923,1.3875150680541992
1.3878998756408691,1.3873693943023682
1.3877524137496948,1.3872604370117188
1.386652946472168,1.3871688842773438
1.3875898122787476,1.3870790004730225
1.387190341949463,1.3869699239730835
1.3869142532348633,1.3868778944015503
1.3865034580230713,1.3867707252502441
1.3879995346069336,1.3866326808929443
1.38704252243042,1.386539101600647
1.3870759010314941,1.3864761590957642
1.3863729238510132,1.3864647150039673
1.38624107837677,1.3864550590515137
1.386930227279663,1.3863880634307861
1.3856686353683472,1.3862519264221191
1.3855741024017334,1.3861194849014282
1.3863530158996582,1.3859384059906006
1.3866021633148193,1.385758638381958
1.3857872486114502,1.385604977607727
1.3864372968673706,1.3854951858520508
1.3858904838562012,1.3853814601898193
1.385650396347046,1.3852850198745728
1.3863508701324463,1.3851922750473022
1.3853685855865479,1.3851068019866943
1.385021686553955,1.3850207328796387
1.3841588497161865,1.3849526643753052
1.385035753250122,1.3848665952682495
1.3841322660446167,1.3847644329071045
1.3856793642044067,1.384640097618103
1.3841524124145508,1.3845399618148804
1.384522557258606,1.3844326734542847
1.3841354846954346,1.3843425512313843
1.3839150667190552,1.3842628002166748
1.3841737508773804,1.3842060565948486
1.3838971853256226,1.3841984272003174
1.3846700191497803,1.3841698169708252
1.384009838104248,1.384119987487793
1.3835524320602417,1.3841017484664917
1.3847038745880127,1.38409423828125
1.3835562467575073,1.3840701580047607
1.383994221687317,1.3840551376342773
1.38309907913208,1.3840644359588623
1.3834166526794434,1.3841001987457275
1.3846707344055176,1.3841246366500854
1.3838361501693726,1.3841434717178345
1.3826844692230225,1.384171962738037
1.384653925895691,1.3841830492019653
1.3833580017089844,1.3841983079910278
1.3845181465148926,1.3841732740402222
1.3837946653366089,1.3841536045074463
1.3833773136138916,1.3841514587402344
1.3842209577560425,1.3841525316238403
1.3827966451644897,1.384150743484497
1.384202480316162,1.384109616279602
1.384559154510498,1.3839763402938843
1.3846129179000854,1.3838424682617188
1.383851408958435,1.3836894035339355
1.3844733238220215,1.3835216760635376
1.3828190565109253,1.3833574056625366
1.3844881057739258,1.3831837177276611
1.3823930025100708,1.3830444812774658
1.3840951919555664,1.382900357246399
1.383618950843811,1.3827799558639526
1.3827168941497803,1.3827061653137207
1.3739471435546875,1.3826684951782227
1.3821511268615723,1.3826403617858887
1.3819319009780884,1.3826031684875488
1.3823590278625488,1.3825442790985107
1.382859230041504,1.3824902772903442
1.3818751573562622,1.382441759109497
1.382476568222046,1.3823661804199219
1.3821091651916504,1.3822987079620361
1.3827763795852661,1.3822259902954102
1.3821803331375122,1.3821475505828857
1.3821007013320923,1.38206148147583
1.3823128938674927,1.3819786310195923
1.3815010786056519,1.3819389343261719
1.3827942609786987,1.3818539381027222
1.381426215171814,1.3817259073257446
1.3818308115005493,1.3815804719924927
1.3814407587051392,1.3814380168914795
1.3817884922027588,1.3813008069992065
1.3816182613372803,1.381141185760498
1.3807556629180908,1.3810012340545654
1.381453037261963,1.3808619976043701
1.3801757097244263,1.3807308673858643
1.3805831670761108,1.380607008934021
1.3805216550827026,1.3804606199264526
1.3798377513885498,1.380314588546753
1.3800437450408936,1.3801614046096802
1.3804861307144165,1.3800052404403687
1.3800338506698608,1.3798259496688843
1.3798949718475342,1.37965726852417
1.379097580909729,1.3794668912887573
1.379371166229248,1.379276156425476
1.3795201778411865,1.379042148590088
1.37858247756958,1.3788105249404907
1.3777552843093872,1.378603219985962
1.3775299787521362,1.3784428834915161
1.3782768249511719,1.3782528638839722
1.378886342048645,1.378054141998291
1.377771019935608,1.3778413534164429
1.3771830797195435,1.3776500225067139
1.3780220746994019,1.377497911453247
1.377543568611145,1.377367377281189
1.3775194883346558,1.3772462606430054
1.3764933347702026,1.3771148920059204
1.3773084878921509,1.3769824504852295
1.3767300844192505,1.3768556118011475
1.3765498399734497,1.3767361640930176
1.3769278526306152,1.3766107559204102
1.3773488998413086,1.3764774799346924
1.3768514394760132,1.3763166666030884
1.3762882947921753,1.3761813640594482
1.3759804964065552,1.3760501146316528
1.3761378526687622,1.3759379386901855
1.375402808189392,1.3758434057235718
1.3757672309875488,1.3757439851760864
1.375615119934082,1.3756146430969238
1.3751626014709473,1.3755139112472534
1.3758574724197388,1.37541925907135
1.3747459650039673,1.3753048181533813
1.3753950595855713,1.3751939535140991
1.3751119375228882,1.3750556707382202
1.3751509189605713,1.3749473094940186
1.3746131658554077,1.3748239278793335
1.3744155168533325,1.374711036682129
1.3756943941116333,1.3745907545089722
1.3747527599334717,1.3744637966156006
1.3750098943710327,1.3743172883987427
1.3735756874084473,1.3741867542266846
1.3741127252578735,1.3740473985671997
1.374279260635376,1.3739091157913208
1.3739776611328125,1.373749852180481
1.3732190132141113,1.3736201524734497
1.373502254486084,1.373465895652771
1.3735040426254272,1.3733335733413696
1.3731449842453003,1.3731892108917236
1.3727854490280151,1.3730347156524658
1.372889518737793,1.3728965520858765
1.3724725246429443,1.3727911710739136
1.3730942010879517,1.3726756572723389
1.3722280263900757,1.3725197315216064
1.372129201889038,1.372341275215149
1.3727936744689941,1.3721368312835693
1.371387004852295,1.371958613395691
1.3720496892929077,1.371780276298523
1.3718366622924805,1.3715776205062866
1.3721213340759277,1.3713635206222534
1.3712300062179565,1.3711315393447876
1.3702727556228638,1.37090265750885
1.3701077699661255,1.3706797361373901
1.370819091796875,1.3704646825790405
1.3706005811691284,1.3702139854431152
1.3702183961868286,1.369964599609375
1.3693183660507202,1.369717001914978
1.3704060316085815,1.3694522380828857
1.3688666820526123,1.3691842555999756
1.3698159456253052,1.368908405303955
1.3680272102355957,1.3686604499816895
1.3677207231521606,1.3684300184249878
1.36763334274292,1.3682156801223755
1.367679476737976,1.3679907321929932
1.368695855140686,1.3677582740783691
1.3685457706451416,1.3675134181976318
1.367638349533081,1.3672963380813599
1.3684946298599243,1.3670222759246826
1.3661166429519653,1.3667510747909546
1.3671414852142334,1.366437554359436
1.3657857179641724,1.3661531209945679
1.3651585578918457,1.3658703565597534
1.366146206855774,1.3656220436096191
1.3660264015197754,1.3653868436813354
1.3645658493041992,1.3651639223098755
1.364213466644287,1.3649424314498901
1.3640767335891724,1.3647353649139404
1.3642768859863281,1.3644992113113403
1.3677090406417847,1.3642765283584595
1.36397385597229,1.3640131950378418
1.3620628118515015,1.3637484312057495
1.3624610900878906,1.3635097742080688
1.3635278940200806,1.3632235527038574
1.36257803440094,1.3629581928253174
1.363693118095398,1.362648367881775
1.362424373626709,1.362326979637146
1.3619831800460815,1.3619884252548218
1.3609296083450317,1.361649513244629
1.361460566520691,1.361291527748108
1.3614897727966309,1.360899806022644
1.3594473600387573,1.3605091571807861
1.3587098121643066,1.360176682472229
1.3592976331710815,1.3598419427871704
1.3610787391662598,1.3594632148742676
1.3589991331100464,1.3590725660324097
1.3600865602493286,1.358629584312439
1.3569562435150146,1.3582020998001099
1.3570106029510498,1.3577830791473389
1.356965184211731,1.3573421239852905
1.3562471866607666,1.3569329977035522
1.3567177057266235,1.3565053939819336
1.358580470085144,1.3559978008270264
1.3560529947280884,1.3555160760879517
1.3532534837722778,1.3551160097122192
1.355163335800171,1.354722499847412
1.3526175022125244,1.3543496131896973
1.3545794486999512,1.3539789915084839
1.35313880443573,1.3536349534988403
1.3538964986801147,1.3533133268356323
1.3522405624389648,1.3530430793762207
1.3523558378219604,1.352766513824463
1.353468418121338,1.3524223566055298
1.35197913646698,1.3520618677139282
1.3539248704910278,1.351655125617981
1.351965308189392,1.3512566089630127
1.3491482734680176,1.3508743047714233
1.3536651134490967,1.350422978401184
1.350589632987976,1.3499696254730225
1.3494513034820557,1.3495045900344849
1.350568175315857,1.3490464687347412
1.3492039442062378,1.3485974073410034
1.3490153551101685,1.3481683731079102
1.3485581874847412,1.3477214574813843
1.345795750617981,1.3472800254821777
1.3462175130844116,1.3468070030212402
1.3474111557006836,1.346366286277771
1.3446093797683716,1.3459566831588745
1.3460019826889038,1.345525860786438
1.3435295820236206,1.3451193571090698
1.3455363512039185,1.3446910381317139
1.3453614711761475,1.3442749977111816
1.3463194370269775,1.343878149986267
1.3444417715072632,1.3434803485870361
1.3450676202774048,1.343106985092163
1.3426241874694824,1.3427722454071045
1.3424484729766846,1.3424054384231567
1.3424006700515747,1.342006802558899
1.3407416343688965,1.3416109085083008
1.3427681922912598,1.3412264585494995
1.339833378791809,1.3407902717590332
1.3389511108398438,1.3403592109680176
1.3413994312286377,1.3399461507797241
1.3401306867599487,1.339570164680481
1.3405801057815552,1.3391822576522827
1.3389434814453125,1.3387645483016968
1.338000774383545,1.3383384943008423
1.3378068208694458,1.337835431098938
1.3379645347595215,1.3373240232467651
1.3377059698104858,1.3367877006530762
1.3360772132873535,1.336225986480713
1.3354204893112183,1.335641622543335
1.3355406522750854,1.3350752592086792
1.3355278968811035,1.334520697593689
1.3347104787826538,1.3339701890945435
1.335022211074829,1.333389401435852
1.3327454328536987,1.332838773727417
1.3327993154525757,1.3323055505752563
1.332420825958252,1.3317638635635376
1.3343737125396729,1.331248164176941
1.3312379121780396,1.3307396173477173
1.3307679891586304,1.3302525281906128
1.3295186758041382,1.3297607898712158
1.3314248323440552,1.3292895555496216
1.3270217180252075,1.3288261890411377
1.3292839527130127,1.3283485174179077
1.3292193412780762,1.3278721570968628
1.327462911605835,1.3274034261703491
1.3277360200881958,1.326911449432373
1.324744462966919,1.326362133026123
1.3266479969024658,1.3258070945739746
1.3266326189041138,1.3252880573272705
1.3230888843536377,1.3247462511062622
1.3238052129745483,1.3241804838180542
1.3250645399093628,1.3236267566680908
1.3222969770431519,1.3230706453323364
1.3217463493347168,1.3224880695343018
1.323461890220642,1.3219276666641235
1.3225828409194946,1.3213603496551514
1.320528268814087,1.320763111114502
1.3182408809661865,1.3201559782028198
1.3197617530822754,1.319548487663269
1.3183003664016724,1.318895697593689
1.3155986070632935,1.3182191848754883
1.3152064085006714,1.3175129890441895
1.3153266906738281,1.3168225288391113
1.3169260025024414,1.3161920309066772
1.3153990507125854,1.315587043762207
1.31650972366333,1.3149818181991577
1.3167093992233276,1.3143879175186157
1.313942790031433,1.3137342929840088
1.3129132986068726,1.313076138496399
1.3335076570510864,1.3123939037322998
1.3159470558166504,1.3116732835769653
1.3115687370300293,1.3109452724456787
1.3127599954605103,1.3102195262908936
1.3115689754486084,1.309471845626831
1.31119704246521,1.3087773323059082
1.309592604637146,1.3081218004226685
1.3083341121673584,1.307458758354187
1.3078299760818481,1.306777834892273
1.306442379951477,1.3061039447784424
1.3083360195159912,1.3054418563842773
1.3059203624725342,1.304763913154602
1.3053869009017944,1.3040673732757568
1.303478479385376,1.3033920526504517
1.3011536598205566,1.302679419517517
1.3016680479049683,1.3019644021987915
1.2999581098556519,1.3012592792510986
1.299994707107544,1.300541877746582
1.3003042936325073,1.2998379468917847
1.30057692527771,1.2991715669631958
1.301956295967102,1.2985175848007202
1.2978841066360474,1.2978092432022095
1.2952369451522827,1.297023057937622
1.2959469556808472,1.2962195873260498
1.2942973375320435,1.2953972816467285
1.2939491271972656,1.2945773601531982
1.2939873933792114,1.2937589883804321
1.2910048961639404,1.2929470539093018
1.290746808052063,1.2921260595321655
1.2907761335372925,1.29130220413208
1.2902642488479614,1.2905285358428955
1.2900841236114502,1.289767861366272
1.2895891666412354,1.2889912128448486
1.2862833738327026,1.2882217168807983
1.2874811887741089,1.2874574661254883
1.2860029935836792,1.2866984605789185
1.2868216037750244,1.2859587669372559
1.2852702140808105,1.2852082252502441
1.284281849861145,1.2844445705413818
1.2860496044158936,1.2836673259735107
1.2850943803787231,1.2828598022460938
1.2801200151443481,1.2820378541946411
1.2803153991699219,1.2812222242355347
1.2826913595199585,1.2804045677185059
1.280239224433899,1.2795701026916504
1.2803590297698975,1.2787092924118042
1.280491828918457,1.2778477668762207
1.2763441801071167,1.2769591808319092
1.2761378288269043,1.2760213613510132
1.2778724431991577,1.2750754356384277
1.2727166414260864,1.2741438150405884
1.2729264497756958,1.2732220888137817
1.271020531654358,1.2722934484481812
1.2702560424804688,1.2713837623596191
1.2674087285995483,1.2704906463623047
1.268182396888733,1.269619345664978
1.2688019275665283,1.2687395811080933
1.269984483718872,1.2678333520889282
1.2655481100082397,1.2669329643249512
1.2680857181549072,1.2660448551177979
1.2693383693695068,1.265131950378418
1.2639967203140259,1.2641918659210205
1.268135905265808,1.263230800628662
1.2614179849624634,1.26224946975708
1.2597790956497192,1.2612770795822144
1.2630317211151123,1.2602696418762207
1.2612370252609253,1.2592642307281494
1.258542776107788,1.258251667022705
1.258680820465088,1.2572311162948608
1.2571085691452026,1.2562174797058105
1.255228877067566,1.2552202939987183
1.2537827491760254,1.2542665004730225
1.2523308992385864,1.2533245086669922
1.2503989934921265,1.2523796558380127
1.2517064809799194,1.251441240310669
1.249950647354126,1.2504899501800537
1.2502409219741821,1.2495055198669434
1.2487858533859253,1.2485325336456299
1.2491583824157715,1.2475624084472656
1.2439875602722168,1.2466455698013306
1.2459853887557983,1.2457789182662964
1.2470091581344604,1.2448807954788208
1.2424565553665161,1.244015097618103
1.243530511856079,1.2431901693344116
1.246528148651123,1.2423168420791626
1.2396667003631592,1.2414965629577637
1.2416666746139526,1.2406505346298218
1.2370448112487793,1.23976469039917
1.2400346994400024,1.2388557195663452
1.2359750270843506,1.2379250526428223
1.2348016500473022,1.2369741201400757
1.2335768938064575,1.236041784286499
1.2348493337631226,1.2351073026657104
1.2325925827026367,1.2341364622116089
1.226854920387268,1.2332566976547241
1.2303084135055542,1.2323795557022095
1.2329506874084473,1.231512188911438
1.2337006330490112,1.2305999994277954
1.2319397926330566,1.2297139167785645
1.2298463582992554,1.228835940361023
1.2255645990371704,1.2279410362243652
1.2238502502441406,1.2270901203155518
1.2214888334274292,1.2262758016586304
1.2302179336547852,1.2254469394683838
1.2218999862670898,1.2246308326721191
1.2216871976852417,1.223779320716858
1.2185713052749634,1.222963809967041
1.2152818441390991,1.2222533226013184
1.223012089729309,1.2215054035186768
1.2221919298171997,1.220674753189087
1.221613883972168,1.2197819948196411
1.2210737466812134,1.2188602685928345
1.2161463499069214,1.2179814577102661
1.2172739505767822,1.2170805931091309
1.2148222923278809,1.2161836624145508
1.223426342010498,1.2150927782058716
1.2133445739746094,1.2140133380889893
1.204387903213501,1.2130757570266724
1.211723804473877,1.2121386528015137
1.2101582288742065,1.2112005949020386
1.2132972478866577,1.2101823091506958
1.2106056213378906,1.2091201543807983
1.2068734169006348,1.2080698013305664
1.2102398872375488,1.2069740295410156
1.2106775045394897,1.2058712244033813
1.2044600248336792,1.2048180103302002
1.2047102451324463,1.203755497932434
1.2011232376098633,1.2027311325073242
1.1987487077713013,1.201740026473999
1.2102004289627075,1.20070219039917
1.198443055152893,1.1996921300888062
1.2013216018676758,1.1986933946609497
1.1999963521957397,1.1976970434188843
1.1910333633422852,1.1967459917068481
1.1979109048843384,1.1957964897155762
1.1924430131912231,1.1948764324188232
1.1954976320266724,1.1939409971237183
1.196637511253357,1.1930433511734009
1.1920005083084106,1.192184567451477
1.190348744392395,1.1913166046142578
1.1933542490005493,1.1904613971710205
1.1892462968826294,1.1896380186080933
1.190799593925476,1.1887835264205933
1.1887837648391724,1.1878950595855713
1.182287335395813,1.1869723796844482
1.184860348701477,1.186029076576233
1.1819437742233276,1.1850758790969849
1.1875100135803223,1.1841140985488892
1.1808234453201294,1.183151364326477
1.1876311302185059,1.1822400093078613
1.1805386543273926,1.181347131729126
1.1833600997924805,1.1804274320602417
1.183534026145935,1.1795134544372559
1.1734540462493896,1.1786128282546997
1.17531156539917,1.1777313947677612
1.1732542514801025,1.1768594980239868
1.1714918613433838,1.1760411262512207
1.1744648218154907,1.175264596939087
1.1728616952896118,1.174473524093628
1.171162486076355,1.1737079620361328
1.1695290803909302,1.172965168952942
1.1715948581695557,1.1722177267074585
1.1679515838623047,1.17151939868927
1.1742554903030396,1.1707972288131714
1.1725136041641235,1.1699891090393066
1.1625059843063354,1.169244408607483
1.1671347618103027,1.1684905290603638
1.1694426536560059,1.167659878730774
1.1656993627548218,1.1668384075164795
1.1652072668075562,1.1660374402999878
1.1638495922088623,1.1652430295944214
1.169723629951477,1.1643595695495605
1.1603678464889526,1.1634938716888428
1.1581834554672241,1.1626827716827393
1.1652830839157104,1.1618311405181885
1.157356858253479,1.1610748767852783
1.1565829515457153,1.1603294610977173
1.1611398458480835,1.1595498323440552
1.1609009504318237,1.1586631536483765
1.1459219455718994,1.1579452753067017
1.1514248847961426,1.1572705507278442
1.1553031206130981,1.1565546989440918
1.159117341041565,1.1557315587997437
1.1510802507400513,1.154963731765747
1.1481353044509888,1.154240369796753
1.156903862953186,1.1534552574157715
1.147786259651184,1.1527177095413208
1.1538844108581543,1.1519536972045898
1.1515133380889893,1.1511650085449219
1.15119206905365,1.1503422260284424
1.1495250463485718,1.1495296955108643
1.1455646753311157,1.1487901210784912
1.1449272632598877,1.1480302810668945
1.1499487161636353,1.1472077369689941
1.1409531831741333,1.1463792324066162
1.1505613327026367,1.1454566717147827
1.1388990879058838,1.1446056365966797
1.1416014432907104,1.1437621116638184
1.1497271060943604,1.1428226232528687
1.1468396186828613,1.141782522201538
1.1413540840148926,1.140721082687378
1.1373376846313477,1.1397570371627808
1.1302777528762817,1.1389237642288208
1.1411505937576294,1.1380268335342407
1.1360013484954834,1.1371283531188965
1.1288156509399414,1.1363284587860107
1.1372359991073608,1.1354731321334839
1.1357613801956177,1.1345758438110352
1.1387196779251099,1.1336231231689453
1.1332083940505981,1.1326650381088257
1.131614089012146,1.1317161321640015
1.1278128623962402,1.1307860612869263
1.1316672563552856,1.1298562288284302
1.1293096542358398,1.1289747953414917
1.1251059770584106,1.1281150579452515
1.1255269050598145,1.1272737979888916
1.1252073049545288,1.1264145374298096
1.1232781410217285,1.125596523284912
1.1341814994812012,1.124712347984314
1.12253737449646,1.1238020658493042
1.1247000694274902,1.1229274272918701
1.1208927631378174,1.1220537424087524
1.1208281517028809,1.1212074756622314
1.1248983144760132,1.1203147172927856
1.1213780641555786,1.1194243431091309
1.1167482137680054,1.1185249090194702
1.070934534072876,1.1175925731658936
1.1106871366500854,1.1166954040527344
1.1170662641525269,1.1158140897750854
1.1196695566177368,1.1149722337722778
1.1068572998046875,1.114192247390747
1.1064461469650269,1.1134428977966309
1.1156830787658691,1.112697958946228
1.1161812543869019,1.1119964122772217
1.1115905046463013,1.1113108396530151
1.1065727472305298,1.1106020212173462
1.1011067628860474,1.1099151372909546
1.1078130006790161,1.1091656684875488
1.106260895729065,1.1084288358688354
1.1013211011886597,1.1077511310577393
1.1058305501937866,1.1070184707641602
1.109927773475647,1.1062487363815308
1.1098976135253906,1.1054970026016235
1.1018779277801514,1.1047576665878296
1.1074042320251465,1.1039563417434692
1.09962797164917,1.1031832695007324
1.1072640419006348,1.1023612022399902
1.1008901596069336,1.1015565395355225
1.1033319234848022,1.1007165908813477
1.0986340045928955,1.0998406410217285
1.1003077030181885,1.0989532470703125
1.094509482383728,1.0980942249298096
1.1013000011444092,1.0971580743789673
1.0933494567871094,1.0962917804718018
1.088274359703064,1.095535159111023
1.0897635221481323,1.0948243141174316
1.0969698429107666,1.0941118001937866
1.0920554399490356,1.093421459197998
1.094972848892212,1.0926904678344727
1.087708592414856,1.092002511024475
1.0898500680923462,1.0912989377975464
1.0864259004592896,1.0906480550765991
1.0969363451004028,1.089946985244751
1.091443657875061,1.0891964435577393
1.0869731903076172,1.0884835720062256
1.0816552639007568,1.0878188610076904
1.083106517791748,1.0871871709823608
1.0886611938476562,1.0865062475204468
1.080342173576355,1.0858347415924072
1.0774633884429932,1.0851675271987915
1.0813889503479004,1.0845147371292114
1.083250880241394,1.0837782621383667
1.082248330116272,1.0830219984054565
1.088929533958435,1.0822185277938843
1.0896910429000854,1.0813132524490356
1.081403136253357,1.0803980827331543
1.0802125930786133,1.0795586109161377
1.08412504196167,1.0786138772964478
1.0812022686004639,1.077645182609558
1.0821187496185303,1.076594352722168
1.0714558362960815,1.0756292343139648
1.076788067817688,1.074638843536377
1.0767500400543213,1.0736687183380127
1.0656914710998535,1.0727752447128296
1.0673667192459106,1.071936845779419
1.069415807723999,1.071058750152588
1.0734292268753052,1.0702120065689087
1.0701146125793457,1.069405436515808
1.067606806755066,1.0685986280441284
1.0701215267181396,1.0677732229232788
1.0668694972991943,1.066978096961975
1.0656112432479858,1.0662224292755127
1.0663683414459229,1.0654335021972656
1.0636104345321655,1.0646557807922363
1.0682156085968018,1.0639225244522095
1.0595431327819824,1.063215732574463
1.0664072036743164,1.062496304512024
1.0561715364456177,1.0618069171905518
1.0569745302200317,1.0611156225204468
1.0640196800231934,1.0603998899459839
1.061733365058899,1.0596935749053955
1.0616984367370605,1.0589890480041504
1.0545706748962402,1.0582990646362305
1.055470585823059,1.0576372146606445
1.0542664527893066,1.0570025444030762
1.0559648275375366,1.0564061403274536
1.0489596128463745,1.0558085441589355
1.0482977628707886,1.0552482604980469
1.052783727645874,1.054652452468872
1.051330804824829,1.0540251731872559
1.050981044769287,1.053429126739502
1.0516506433486938,1.052864670753479
1.0527642965316772,1.0522913932800293
1.052437424659729,1.0517805814743042
1.0580406188964844,1.0511679649353027
1.047040343284607,1.0506012439727783
1.0491479635238647,1.050020456314087
1.0505839586257935,1.0493963956832886
1.0429795980453491,1.0487794876098633
1.0477526187896729,1.0481687784194946
1.047524333000183,1.0475554466247559
1.042585849761963,1.0469392538070679
1.043855905532837,1.0463078022003174
1.0388685464859009,1.0457072257995605
1.0453020334243774,1.0450950860977173
1.0518457889556885,1.044409990310669
1.0463136434555054,1.0436931848526
1.0433942079544067,1.0429571866989136
1.0405579805374146,1.0422658920288086
1.0473111867904663,1.0414841175079346
1.0383968353271484,1.0407562255859375
1.037760853767395,1.0400601625442505
1.0358049869537354,1.039414882659912
1.0293775796890259,1.0388295650482178
1.039770483970642,1.0381840467453003
1.0377728939056396,1.0375287532806396
1.0373390913009644,1.0368584394454956
1.04234778881073,1.036094069480896
1.0324057340621948,1.0353997945785522
1.0050089359283447,1.0347363948822021
1.028532862663269,1.0340733528137207
1.0373549461364746,1.0333871841430664
1.030489206314087,1.0327688455581665
